"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.name";"from.id";"created_time";"comments";"reactions";"shares";"comment_likes";"comment_comments"
"2";"228";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:10:30+0000";"";"";"";"6";"0"
"2";"229";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:11:50+0000";"";"";"";"0";"0"
"2";"230";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:13:35+0000";"";"";"";"0";"3"
"2";"231";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:16:59+0000";"";"";"";"0";"0"
"2";"232";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:18:53+0000";"";"";"";"2";"0"
"2";"233";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:18:58+0000";"";"";"";"0";"0"
"2";"234";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:19:38+0000";"";"";"";"0";"0"
"2";"235";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:21:47+0000";"";"";"";"2";"0"
"2";"236";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:22:48+0000";"";"";"";"0";"0"
"2";"237";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:24:59+0000";"";"";"";"0";"0"
"2";"238";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:26:14+0000";"";"";"";"0";"0"
"2";"239";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:29:49+0000";"";"";"";"2";"2"
"2";"240";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:29:56+0000";"";"";"";"1";"0"
"2";"241";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:30:57+0000";"";"";"";"1";"1"
"2";"242";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:31:36+0000";"";"";"";"0";"0"
"2";"243";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:33:56+0000";"";"";"";"0";"0"
"2";"244";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:34:31+0000";"";"";"";"2";"0"
"2";"245";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:43:44+0000";"";"";"";"0";"0"
"2";"246";"109";"7382473689_10160611872573690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:52:05+0000";"";"";"";"1";"0"
"2";"247";"109";"7382473689_10160611872573690";"offcut";"";"fetched (200)";"2022-02-22 01:14:49.685731";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"248";"110";"7382473689_10160611871913690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.966730";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:05:06+0000";"";"";"";"0";"0"
"2";"249";"110";"7382473689_10160611871913690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.966730";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:19:38+0000";"";"";"";"1";"1"
"2";"250";"110";"7382473689_10160611871913690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.966730";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:24:48+0000";"";"";"";"0";"0"
"2";"251";"110";"7382473689_10160611871913690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.966730";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:30:38+0000";"";"";"";"0";"0"
"2";"252";"110";"7382473689_10160611871913690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.966730";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:30:57+0000";"";"";"";"0";"0"
"2";"253";"110";"7382473689_10160611871913690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.966730";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:36:13+0000";"";"";"";"1";"0"
"2";"254";"110";"7382473689_10160611871913690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:49.966730";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:40:31+0000";"";"";"";"1";"0"
"2";"255";"110";"7382473689_10160611871913690";"offcut";"";"fetched (200)";"2022-02-22 01:14:49.966730";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"256";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:31:32+0000";"";"";"";"0";"0"
"2";"257";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:32:08+0000";"";"";"";"6";"2"
"2";"258";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:32:48+0000";"";"";"";"1";"1"
"2";"259";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:32:52+0000";"";"";"";"0";"0"
"2";"260";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:33:04+0000";"";"";"";"0";"0"
"2";"261";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:33:32+0000";"";"";"";"0";"0"
"2";"262";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:34:56+0000";"";"";"";"10";"3"
"2";"263";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:34:59+0000";"";"";"";"0";"0"
"2";"264";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:35:13+0000";"";"";"";"3";"1"
"2";"265";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:35:54+0000";"";"";"";"0";"0"
"2";"266";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:36:00+0000";"";"";"";"0";"0"
"2";"267";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:36:17+0000";"";"";"";"0";"0"
"2";"268";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:36:38+0000";"";"";"";"0";"0"
"2";"269";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:36:49+0000";"";"";"";"2";"0"
"2";"270";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:38:22+0000";"";"";"";"0";"0"
"2";"271";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:38:43+0000";"";"";"";"0";"0"
"2";"272";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:38:52+0000";"";"";"";"3";"0"
"2";"273";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:39:22+0000";"";"";"";"6";"3"
"2";"274";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:39:45+0000";"";"";"";"2";"5"
"2";"275";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:40:03+0000";"";"";"";"0";"0"
"2";"276";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:40:47+0000";"";"";"";"1";"0"
"2";"277";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:40:58+0000";"";"";"";"2";"0"
"2";"278";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:41:53+0000";"";"";"";"0";"0"
"2";"279";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:41:54+0000";"";"";"";"1";"0"
"2";"280";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:42:14+0000";"";"";"";"2";"0"
"2";"281";"111";"7382473689_10160611823858690";"offcut";"";"fetched (200)";"2022-02-22 01:14:50.650866";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"282";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:42:20+0000";"";"";"";"0";"0"
"2";"283";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:42:50+0000";"";"";"";"2";"0"
"2";"284";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:43:18+0000";"";"";"";"0";"0"
"2";"285";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:43:36+0000";"";"";"";"1";"0"
"2";"286";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:44:38+0000";"";"";"";"3";"0"
"2";"287";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:44:58+0000";"";"";"";"0";"1"
"2";"288";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:45:06+0000";"";"";"";"6";"1"
"2";"289";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:45:21+0000";"";"";"";"0";"0"
"2";"290";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:45:26+0000";"";"";"";"0";"0"
"2";"291";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:45:34+0000";"";"";"";"0";"0"
"2";"292";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:45:55+0000";"";"";"";"2";"0"
"2";"293";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:46:29+0000";"";"";"";"0";"0"
"2";"294";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:46:34+0000";"";"";"";"0";"0"
"2";"295";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:46:53+0000";"";"";"";"1";"0"
"2";"296";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:47:07+0000";"";"";"";"0";"0"
"2";"297";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:47:13+0000";"";"";"";"2";"0"
"2";"298";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:47:30+0000";"";"";"";"0";"5"
"2";"299";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:47:55+0000";"";"";"";"0";"0"
"2";"300";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:48:17+0000";"";"";"";"0";"0"
"2";"301";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:49:19+0000";"";"";"";"0";"0"
"2";"302";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:49:57+0000";"";"";"";"1";"0"
"2";"303";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:50:49+0000";"";"";"";"0";"0"
"2";"304";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:50:57+0000";"";"";"";"0";"0"
"2";"305";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:51:23+0000";"";"";"";"0";"0"
"2";"306";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:51:29+0000";"";"";"";"0";"0"
"2";"307";"111";"7382473689_10160611823858690";"offcut";"";"fetched (200)";"2022-02-22 01:14:50.988924";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"308";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:51:38+0000";"";"";"";"2";"1"
"2";"309";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:52:57+0000";"";"";"";"0";"0"
"2";"310";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:54:14+0000";"";"";"";"0";"0"
"2";"311";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:55:22+0000";"";"";"";"1";"0"
"2";"312";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:56:04+0000";"";"";"";"0";"0"
"2";"313";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:56:09+0000";"";"";"";"0";"0"
"2";"314";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:56:29+0000";"";"";"";"0";"0"
"2";"315";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:56:56+0000";"";"";"";"1";"0"
"2";"316";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:57:47+0000";"";"";"";"0";"0"
"2";"317";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:58:02+0000";"";"";"";"0";"0"
"2";"318";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:58:39+0000";"";"";"";"0";"0"
"2";"319";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:59:09+0000";"";"";"";"0";"0"
"2";"320";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:59:10+0000";"";"";"";"0";"0"
"2";"321";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T22:59:14+0000";"";"";"";"0";"0"
"2";"322";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:00:12+0000";"";"";"";"0";"2"
"2";"323";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:00:34+0000";"";"";"";"0";"0"
"2";"324";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:01:25+0000";"";"";"";"0";"0"
"2";"325";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:02:02+0000";"";"";"";"2";"0"
"2";"326";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:03:42+0000";"";"";"";"1";"0"
"2";"327";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:06:22+0000";"";"";"";"0";"0"
"2";"328";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:07:32+0000";"";"";"";"1";"0"
"2";"329";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:08:40+0000";"";"";"";"0";"0"
"2";"330";"111";"7382473689_10160611823858690";"data";"data.*";"fetched (200)";"2022-02-22 01:14:51.293977";"Facebook:/<post-id>/comments";"";"";"2022-02-21T23:12:42+0000";"";"";"";"0";"0"
